id,x,y,z,type,excitation_type,layer
28889745115,292591,97076,4480,PYRAMIDAL,1,3
71079655344,396972,45128,4224,INTERNEURON,0,1
36923682435,259034,85077,2304,PYRAMIDAL,1,3
29396677816,231124,121240,4480,PYRAMIDAL,1,4
33967797098,244569,264234,1792,PYRAMIDAL,1,6
39548664683,393433,153883,2816,INTERNEURON,0,2
2848626486,344757,139548,2560,PYRAMIDAL,1,3
27551212728,326357,64317,2048,PYRAMIDAL,1,2
40550058475,306360,184139,3840,INTERNEURON,0,4
39170352572,386739,129550,3840,INTERNEURON,0,2
35950613512,307617,61199,4352,PYRAMIDAL,1,2
37042212613,312902,88161,3072,INTERNEURON,0,2
37737848789,218643,112346,4224,PYRAMIDAL,1,4
2295336484,353566,126666,768,PYRAMIDAL,1,2
38776359040,371998,131929,3328,INTERNEURON,0,2
6192796433,242220,237586,1536,INTERNEURON,0,5
2645175615,364048,127749,1792,PYRAMIDAL,1,2
33374763051,331809,248488,3200,PYRAMIDAL,1,4
3803721169,168169,171125,2048,PYRAMIDAL,1,5
14865761342,150254,212927,3456,PYRAMIDAL,1,7
1408047444,372853,76872,1792,INTERNEURON,0,1
41731820102,384644,253757,4608,INTERNEURON,0,3
101940619638,388968,175334,5120,PYRAMIDAL,1,0
30406000355,384222,150106,3584,INTERNEURON,0,2
4782879767,266166,188639,1024,PYRAMIDAL,1,5
3852927834,332540,160457,1536,INTERNEURON,0,3
27811870786,282659,69388,4352,PYRAMIDAL,1,2
3898554672,414358,170279,384,PYRAMIDAL,1,2
1232019191,328260,73602,128,INTERNEURON,0,2
37418918925,260062,98853,2432,INTERNEURON,0,3
2863125070,357987,124850,768,PYRAMIDAL,1,2
5005165747,404339,192022,256,INTERNEURON,0,2
28322160074,298118,80943,4864,PYRAMIDAL,1,2
6575211001,331829,243081,512,PYRAMIDAL,1,4
36504092450,330579,68552,2688,PYRAMIDAL,1,2
2499647431,379220,124610,256,PYRAMIDAL,1,2
5261835396,270105,214288,3328,PYRAMIDAL,1,5
2597489366,219434,139351,0,PYRAMIDAL,1,4
58837665552,421730,210081,3968,PYRAMIDAL,1,2
49710536676,423283,200114,2688,PYRAMIDAL,1,2
29256142827,371592,121643,2304,PYRAMIDAL,1,2
4124256877,191203,174651,1792,PYRAMIDAL,1,5
37858436866,347735,121400,4608,PYRAMIDAL,1,2
2032649032,331132,96767,1024,INTERNEURON,0,2
32893031092,315742,226512,4352,PYRAMIDAL,1,4
29646718120,330146,133743,4352,PYRAMIDAL,1,3
7197958715,246120,254602,512,PYRAMIDAL,1,6
67494392965,273035,199077,5248,INTERNEURON,0,5
2688832623,369172,122340,2560,PYRAMIDAL,1,2
4378781517,398795,167412,768,PYRAMIDAL,1,2
4916229733,333866,204237,2944,PYRAMIDAL,1,4
30997632884,211944,177148,2688,PYRAMIDAL,1,5
5816001802,293498,231166,256,PYRAMIDAL,1,5
41922436785,424301,231218,2048,INTERNEURON,0,2
2761414269,332471,137715,512,PYRAMIDAL,1,3
5976146954,355431,178486,2304,INTERNEURON,0,3
2631290905,382919,124682,128,PYRAMIDAL,1,2
3605090256,333620,153005,640,INTERNEURON,0,3
29950026249,234858,136845,2304,INTERNEURON,0,4
692525451,300675,58304,1408,PYRAMIDAL,1,2
1043257366,339223,74501,1280,PYRAMIDAL,1,2
45021177747,365537,58218,3712,INTERNEURON,0,1
3577172870,380749,147688,1920,PYRAMIDAL,1,2
3892993362,255580,123836,2688,PYRAMIDAL,1,4
2453932172,306525,112861,2816,PYRAMIDAL,1,3
3733739484,256278,156396,384,PYRAMIDAL,1,4
4301601236,269132,163321,1792,PYRAMIDAL,1,4
29256083426,382118,119157,4608,PYRAMIDAL,1,2
5602097191,424126,207553,1536,PYRAMIDAL,1,2
4244146885,299427,152719,4608,PYRAMIDAL,1,3
1086811256,339974,77564,640,PYRAMIDAL,1,2
3913185691,391496,175065,896,PYRAMIDAL,1,2
29267297094,268047,118932,2176,PYRAMIDAL,1,3
50263345426,415082,210328,3456,INTERNEURON,0,2
663470328,304626,50780,1408,PYRAMIDAL,1,2
2412086187,376376,115734,1536,PYRAMIDAL,1,2
6472185347,323840,232483,1920,PYRAMIDAL,1,4
4683096525,365112,174568,2048,PYRAMIDAL,1,3
29983886190,378631,140419,1792,PYRAMIDAL,1,2
33313730937,247861,253876,4480,PYRAMIDAL,1,6
5159133234,197424,209733,896,PYRAMIDAL,1,6
27811665991,281206,61941,3328,PYRAMIDAL,1,2
42442946131,318050,247344,2816,INTERNEURON,0,5
2030825189,289786,129941,384,PYRAMIDAL,1,3
44757423908,311583,60577,4096,INTERNEURON,0,2
29853309269,390007,138886,2944,PYRAMIDAL,1,2
32690151972,324570,220397,4096,PYRAMIDAL,1,4
5172623275,199929,198335,1152,PYRAMIDAL,1,6
36197457668,309117,60827,3968,PYRAMIDAL,1,2
5409146023,310198,203343,896,INTERNEURON,0,4
33663848067,186957,259417,2944,PYRAMIDAL,1,7
41340353686,428603,213209,2176,INTERNEURON,0,2
2542998139,360075,121357,896,PYRAMIDAL,1,2
32328105097,395831,208620,2944,PYRAMIDAL,1,3
32104651608,255633,209538,3712,INTERNEURON,0,5
45308758600,255830,70779,2816,INTERNEURON,0,0
22469874162,300963,165810,4224,PYRAMIDAL,1,4
4984051366,222184,204489,384,PYRAMIDAL,1,5
29851001172,316447,135656,4864,INTERNEURON,0,3
33158041906,399482,242327,2048,PYRAMIDAL,1,3
4596292618,378099,184846,512,PYRAMIDAL,1,3
36096301844,318555,60251,2048,PYRAMIDAL,1,2
31598039736,317010,186825,3712,INTERNEURON,0,4
37026034562,269275,86406,2944,INTERNEURON,0,3
35820226888,331489,70950,2688,INTERNEURON,0,2
35820226888,333074,71959,2816,PYRAMIDAL,1,2
5527633035,340960,205655,4352,PYRAMIDAL,1,3
50226725726,189945,216877,4736,INTERNEURON,0,6
5628189095,299660,231207,2688,PYRAMIDAL,1,5
67062949299,430461,190940,4224,INTERNEURON,0,2
2062245301,345954,95602,1792,PYRAMIDAL,1,2
29341134725,311521,107356,3200,INTERNEURON,0,3
55459242133,372403,124510,4224,INTERNEURON,0,2
1785600657,351137,100552,1792,PYRAMIDAL,1,2
31641068883,297526,175360,3328,PYRAMIDAL,1,4
5834851624,411891,214414,1024,INTERNEURON,0,2
2631335203,382968,120529,640,PYRAMIDAL,1,2
32937886557,325076,227266,4608,PYRAMIDAL,1,4
39344002595,361792,159565,4224,INTERNEURON,0,3
4985132049,249278,190070,640,INTERNEURON,0,5
47563736680,223165,121605,4736,INTERNEURON,0,4
6820668036,319672,227433,3328,PYRAMIDAL,1,4
32556523140,270246,224763,4096,INTERNEURON,0,5
2499107339,352593,120051,640,INTERNEURON,0,2
22386883239,427445,180110,1152,INTERNEURON,0,2
36709718670,387200,74420,2688,INTERNEURON,0,1
5803634703,347517,209021,896,INTERNEURON,0,3
4303251754,319841,155529,5120,PYRAMIDAL,1,3
32983442715,403056,229815,2944,PYRAMIDAL,1,3
1582018839,363668,93329,1152,PYRAMIDAL,1,2
5092727067,424232,197420,1408,PYRAMIDAL,1,2
4437725748,419860,187443,1792,PYRAMIDAL,1,2
4679607351,262311,180868,1280,INTERNEURON,0,5
5960391297,259832,213933,3584,INTERNEURON,0,5
88967282474,303873,51428,5120,INTERNEURON,0,2
31320941695,313945,176989,5120,PYRAMIDAL,1,4
4108605032,138860,191227,1280,PYRAMIDAL,1,6
44989696599,289525,51056,3328,INTERNEURON,0,0
11422056437,340841,93489,2944,PYRAMIDAL,1,2
677953807,307289,60855,1152,INTERNEURON,0,2
4991411253,428458,186987,896,INTERNEURON,0,2
33478517677,400719,242383,1664,PYRAMIDAL,1,3
36153829678,309960,52273,4608,INTERNEURON,0,2
36153829678,308684,51744,4480,INTERNEURON,0,2
3863762038,233910,156146,128,INTERNEURON,0,5
2963959598,318057,117738,2688,PYRAMIDAL,1,3
6862703987,228718,244657,4608,PYRAMIDAL,1,6
104180414653,328848,242371,5248,PYRAMIDAL,1,4
31892485844,420867,190476,2432,PYRAMIDAL,1,2
3082417259,379420,137723,1408,PYRAMIDAL,1,2
3504547012,392378,164360,640,PYRAMIDAL,1,2
90230121859,193651,91094,4736,PYRAMIDAL,1,0
3809561528,362551,163895,128,PYRAMIDAL,1,3
66077820722,137635,158094,4736,INTERNEURON,0,6
1916965303,359074,92667,1024,PYRAMIDAL,1,2
41558346762,413272,221650,2560,INTERNEURON,0,2
5842736181,229172,233309,4608,PYRAMIDAL,1,6
3576412791,327331,163255,1408,PYRAMIDAL,1,3
41222857324,395538,220912,4224,INTERNEURON,0,3
78398493700,276647,266019,3712,PYRAMIDAL,1,5
4869287534,252123,200615,1536,INTERNEURON,0,5
38878740946,385296,148436,2560,INTERNEURON,0,2
2645161180,364686,113210,1280,INTERNEURON,0,2
30866165294,216914,167160,4864,PYRAMIDAL,1,5
6400831267,331686,236973,128,PYRAMIDAL,1,4
3312223382,272953,139184,2304,PYRAMIDAL,1,4
6298653235,349582,218902,2432,INTERNEURON,0,3
30056933638,388863,147737,2944,PYRAMIDAL,1,2
37622192815,252328,100214,3840,INTERNEURON,0,3
42211331887,322486,249476,2304,PYRAMIDAL,1,5
33720777350,219897,251932,2304,PYRAMIDAL,1,6
7034398371,135716,242083,3712,PYRAMIDAL,1,7
47113428300,234639,139878,4352,INTERNEURON,0,4
3373051461,366852,132532,768,INTERNEURON,0,2
50315048537,217647,209241,3712,INTERNEURON,0,5
32518327197,420114,215841,1920,PYRAMIDAL,1,2
4976561063,425883,200799,640,PYRAMIDAL,1,2
2851284771,431860,129261,1280,INTERNEURON,0,1
38878638640,386087,152961,2560,PYRAMIDAL,1,2
28806665367,433446,102584,2176,INTERNEURON,0,1
42458118082,331610,247998,4480,PYRAMIDAL,1,4
30228568293,287842,158463,3584,PYRAMIDAL,1,4
41849211193,410592,234202,4224,INTERNEURON,0,3
2675269381,383541,136922,128,PYRAMIDAL,1,2
31244738917,198708,183581,3584,INTERNEURON,0,5
5092054979,415289,186088,1920,PYRAMIDAL,1,2
5507891444,203993,214158,1920,PYRAMIDAL,1,6
28102780634,273404,64215,3840,PYRAMIDAL,1,2
41747325520,410750,224391,4224,PYRAMIDAL,1,3
1509831068,358077,90381,0,PYRAMIDAL,1,2
5827565726,189337,218351,3712,PYRAMIDAL,1,6
4054055593,274038,156244,2304,PYRAMIDAL,1,4
30666525905,327430,154663,2688,INTERNEURON,0,3
28133149356,312462,78643,2816,PYRAMIDAL,1,2
5523530399,257730,214429,128,PYRAMIDAL,1,5
2787637922,279075,124646,2048,PYRAMIDAL,1,3
3578647965,418103,140919,1280,INTERNEURON,0,1
44815157513,302053,46133,3200,INTERNEURON,0,0
5747640836,426744,205270,1280,INTERNEURON,0,2
78862702211,247074,278702,3840,PYRAMIDAL,1,6
28016210382,305493,81302,4480,PYRAMIDAL,1,2
71365848337,245975,55947,4480,PYRAMIDAL,1,0
2542837524,356171,122558,3072,PYRAMIDAL,1,2
4064700596,145850,169061,0,PYRAMIDAL,1,6
39045791848,157068,146645,2816,PYRAMIDAL,1,5
2786513684,244789,119554,2176,PYRAMIDAL,1,4
532483880,319333,60211,896,PYRAMIDAL,1,2
59259780338,418105,219348,3712,INTERNEURON,0,2
5200482429,163761,190111,2304,PYRAMIDAL,1,6
30931213215,407037,159032,2432,PYRAMIDAL,1,2
6047413032,241421,214825,768,INTERNEURON,0,5
3121476224,213161,154707,3584,PYRAMIDAL,1,5
29120120224,223556,116661,1920,PYRAMIDAL,1,4
4594235135,299889,194443,128,PYRAMIDAL,1,4
5219390285,291558,195382,1920,PYRAMIDAL,1,4
3197575615,335953,156904,4224,PYRAMIDAL,1,3
30943053315,326551,162213,2944,INTERNEURON,0,3
38584209568,268129,149526,3456,PYRAMIDAL,1,4
2801216946,247048,124590,2816,PYRAMIDAL,1,4
3809532326,358605,156114,1792,INTERNEURON,0,3
2700163501,243011,154190,1280,PYRAMIDAL,1,4
32528649747,288459,201640,4992,PYRAMIDAL,1,4
3149187866,204500,150418,2944,PYRAMIDAL,1,5
5144969574,203770,200384,1536,PYRAMIDAL,1,5
31465579618,289041,183230,5248,INTERNEURON,0,4
3325408175,257532,150538,2304,PYRAMIDAL,1,4
2980824695,382447,148559,896,PYRAMIDAL,1,2
5657551964,322903,214165,768,PYRAMIDAL,1,4
35892355491,319506,53330,2944,INTERNEURON,0,2
32486774411,345835,211484,2048,INTERNEURON,0,3
2557789796,357884,125549,1280,INTERNEURON,0,2
30590190813,223228,155263,4224,PYRAMIDAL,1,5
35978865722,291636,57706,4096,PYRAMIDAL,1,2
5293665570,335831,203210,3200,PYRAMIDAL,1,4
4128739414,261782,198521,2048,PYRAMIDAL,1,5
32815136788,121362,226021,4608,PYRAMIDAL,1,7
37230127428,268724,88728,4992,INTERNEURON,0,3
28046493035,334139,79844,1792,INTERNEURON,0,2
29633707854,354229,121778,2688,INTERNEURON,0,2
32850835453,345934,226775,2176,INTERNEURON,0,4
29956247280,401179,150536,2560,PYRAMIDAL,1,2
3111036204,369942,131187,768,INTERNEURON,0,2
3167424791,292468,137575,512,INTERNEURON,0,3
1784753281,319850,89920,2048,PYRAMIDAL,1,2
1828951844,330973,85126,1920,INTERNEURON,0,2
32591522249,432743,220924,1920,PYRAMIDAL,1,2
3978874739,195014,156012,896,INTERNEURON,0,5
59580053565,409976,228065,3840,INTERNEURON,0,3
84966870553,385053,201088,4608,PYRAMIDAL,1,3
37621332896,222210,101812,2688,PYRAMIDAL,1,3
1929829102,303914,91926,768,INTERNEURON,0,3
72732254379,189355,96038,4096,PYRAMIDAL,1,0
3705369985,276967,158858,128,PYRAMIDAL,1,4
47173729341,307011,118878,3712,INTERNEURON,0,3
3575348219,315329,152510,512,PYRAMIDAL,1,3
29570487655,199543,111081,2944,PYRAMIDAL,1,4
1406019433,299333,87614,0,PYRAMIDAL,1,2
39573850664,275651,158038,4736,PYRAMIDAL,1,4
33214502422,331994,243184,3584,PYRAMIDAL,1,4
29037974729,375187,114519,2560,PYRAMIDAL,1,2
1770926112,335951,93955,128,PYRAMIDAL,1,2
4465161037,372087,168382,1792,INTERNEURON,0,3
39660026268,244822,160359,4224,INTERNEURON,0,5
36634785934,329843,84767,3584,PYRAMIDAL,1,2
4938394755,168949,196672,3328,PYRAMIDAL,1,6
3797209095,415920,171316,256,PYRAMIDAL,1,2
77964625147,383424,256762,4608,PYRAMIDAL,1,3
6382507301,236052,235167,2304,PYRAMIDAL,1,6
5175280772,271731,201932,1536,PYRAMIDAL,1,5
36562468395,337068,72240,2304,INTERNEURON,0,2
82934600071,123899,136304,4480,PYRAMIDAL,1,0
3892014018,207672,150681,3200,PYRAMIDAL,1,5
36445761568,325784,69700,3328,INTERNEURON,0,2
37926873052,207746,114394,4224,PYRAMIDAL,1,4
5217171026,216084,205639,768,PYRAMIDAL,1,5
5076636509,359286,203038,128,PYRAMIDAL,1,3
23051592532,126266,240714,3456,PYRAMIDAL,1,7
5077367336,409411,171785,3584,PYRAMIDAL,1,2
37771970563,362253,106479,2688,INTERNEURON,0,2
6747284130,295110,241933,5248,PYRAMIDAL,1,5
39600804301,215087,159001,4864,PYRAMIDAL,1,5
27127709486,283689,52527,1536,INTERNEURON,0,0
54945228134,236369,82920,4864,PYRAMIDAL,1,2
1874244336,362561,119882,1024,PYRAMIDAL,1,2
1596094952,324722,99232,1792,PYRAMIDAL,1,2
42080170991,329829,242257,2816,INTERNEURON,0,4
39140727216,384360,154362,3328,INTERNEURON,0,2
38383402139,381578,129693,3456,INTERNEURON,0,2
36183265088,317661,62112,3968,PYRAMIDAL,1,2
2613185922,275838,107101,2560,PYRAMIDAL,1,3
2062859376,358869,94330,2048,PYRAMIDAL,1,2
4768833672,312775,172748,3584,PYRAMIDAL,1,4
29688303465,241472,133254,3584,PYRAMIDAL,1,4
5395026123,328438,207752,2048,PYRAMIDAL,1,4
2979743063,358409,123606,2048,PYRAMIDAL,1,2
4448560072,291545,182934,384,PYRAMIDAL,1,4
37970323958,212591,112768,2688,PYRAMIDAL,1,4
4232349237,390313,156178,2560,PYRAMIDAL,1,2
30535700448,329909,146329,4096,PYRAMIDAL,1,3
62312089065,272947,48405,3456,PYRAMIDAL,1,0
7240389232,196606,255502,2176,PYRAMIDAL,1,7
5565814314,199133,211512,4224,PYRAMIDAL,1,6
4698632261,383552,170689,1536,INTERNEURON,0,2
59405673575,426609,226090,4096,PYRAMIDAL,1,2
29893213128,280048,140274,4608,PYRAMIDAL,1,4
1726481090,302103,105046,128,PYRAMIDAL,1,3
40295518783,95527,184320,2432,PYRAMIDAL,1,7
5514812590,409531,217048,512,PYRAMIDAL,1,3
3748223379,261490,142018,2176,PYRAMIDAL,1,4
3210702706,281462,148892,512,INTERNEURON,0,4
4100311461,319035,176676,256,PYRAMIDAL,1,3
42027988473,93714,233944,3712,PYRAMIDAL,1,7
18192920080,387179,50336,1536,INTERNEURON,0,1
4738375682,263886,189545,1280,PYRAMIDAL,1,5
58459382948,420952,197219,3968,PYRAMIDAL,1,2
3722204656,366410,142508,3840,PYRAMIDAL,1,2
4315734586,266634,174445,2304,PYRAMIDAL,1,4
29381930787,221196,118063,2048,INTERNEURON,0,4
42649244050,380888,257476,2176,INTERNEURON,0,3
15781447256,101522,245440,1536,INTERNEURON,0,7
4231312301,346518,151689,5120,PYRAMIDAL,1,3
5309041839,361341,187416,4480,PYRAMIDAL,1,3
59637581110,398515,253184,3840,PYRAMIDAL,1,3
40495014181,399043,192838,2560,INTERNEURON,0,2
15122680440,421732,224168,1024,INTERNEURON,0,2
42611063213,131538,257630,4224,INTERNEURON,0,7
5485202772,395559,187482,3200,PYRAMIDAL,1,2
41831676386,334536,239672,4992,PYRAMIDAL,1,4
31032951251,396612,169124,3328,INTERNEURON,0,2
33153164013,237849,234677,3456,INTERNEURON,0,6
63204372250,402982,72671,4224,INTERNEURON,0,1
37809508769,189920,109272,2432,PYRAMIDAL,1,4
6179202111,232422,224180,3584,PYRAMIDAL,1,5
39774454659,174027,189935,4736,INTERNEURON,0,6
5683615418,202895,225276,2048,PYRAMIDAL,1,6
5366758748,352523,198337,4992,PYRAMIDAL,1,3
2877930520,347088,124412,4992,PYRAMIDAL,1,2
30026110982,332245,137208,3328,PYRAMIDAL,1,3
52076657920,222604,268873,3968,INTERNEURON,0,7
42159951085,118516,265200,3840,PYRAMIDAL,1,7
33360191056,334621,245779,3584,PYRAMIDAL,1,4
5674081536,395990,216162,1280,INTERNEURON,0,3
2845150926,250619,118979,0,INTERNEURON,0,4
45208786056,317891,59607,3072,INTERNEURON,0,2
38543488421,372323,128686,2432,INTERNEURON,0,2
49496648256,122238,193045,2560,INTERNEURON,0,7
71453001376,244190,56376,3840,INTERNEURON,0,0
4404260613,287029,180970,1280,PYRAMIDAL,1,4
39563221212,400074,179158,2688,PYRAMIDAL,1,2
36647314285,256428,83461,4480,INTERNEURON,0,3
96347868493,305690,272758,4736,INTERNEURON,0,5
28015831191,297085,102944,4736,PYRAMIDAL,1,3
1946037644,361552,110743,3712,PYRAMIDAL,1,2
4115102917,347800,145592,2944,PYRAMIDAL,1,3
3820980067,276708,167525,2560,PYRAMIDAL,1,4
2891904472,342622,119684,384,INTERNEURON,0,2
1349117862,338792,91797,128,PYRAMIDAL,1,2
30154761030,258656,140282,2432,INTERNEURON,0,4
2397543162,361274,106988,5248,PYRAMIDAL,1,2
31320635888,293806,182285,2944,PYRAMIDAL,1,4
31785605046,273532,190359,2048,INTERNEURON,0,5
27784420552,333667,70711,1920,INTERNEURON,0,2
39183069283,346993,152041,4864,INTERNEURON,0,3
2557087923,346222,115949,4352,PYRAMIDAL,1,2
4801218692,411439,177282,512,INTERNEURON,0,2
13371728171,291071,174519,2560,INTERNEURON,0,4
576024466,311698,58553,1536,PYRAMIDAL,1,2
5143333956,200595,177445,4608,PYRAMIDAL,1,5
36051637813,292250,46773,3584,PYRAMIDAL,1,0
29837904648,365284,132808,2560,INTERNEURON,0,2
1988364535,318103,96931,1536,PYRAMIDAL,1,2
37737717220,221104,101430,3712,INTERNEURON,0,3
4393499335,412370,178460,2048,PYRAMIDAL,1,2
4519243281,242666,179046,1920,PYRAMIDAL,1,5
74476854567,120268,148038,4224,INTERNEURON,0,6
4912682244,271141,213973,2048,PYRAMIDAL,1,5
6124098167,326359,228600,256,INTERNEURON,0,4
55253586926,327790,97361,3712,INTERNEURON,0,2
31128530635,213199,173658,5248,PYRAMIDAL,1,5
4927560106,267586,190059,1408,PYRAMIDAL,1,5
14752837392,253302,201365,5120,PYRAMIDAL,1,5
28731557531,362003,108350,3072,PYRAMIDAL,1,2
69546462049,244208,277957,4096,PYRAMIDAL,1,6
2555716306,325686,135510,384,PYRAMIDAL,1,3
37694060257,218289,107106,2304,PYRAMIDAL,1,4
4463409224,337105,183367,2816,PYRAMIDAL,1,3
46981858088,238682,109382,4864,INTERNEURON,0,3
58080837271,412887,193211,3328,INTERNEURON,0,2
6310129749,276199,233117,1792,PYRAMIDAL,1,5
42210236231,324950,255952,3200,PYRAMIDAL,1,5
5004887956,398278,181782,1792,PYRAMIDAL,1,2
42964889740,243474,269280,2048,PYRAMIDAL,1,6
39560375010,300170,164488,3072,INTERNEURON,0,4
6093363551,308063,225617,1920,PYRAMIDAL,1,4
5709925486,168531,203697,4096,PYRAMIDAL,1,6
38755129423,171337,134813,2688,INTERNEURON,0,5
32668571520,124514,219498,2816,INTERNEURON,0,7
6632226962,270853,241038,1792,PYRAMIDAL,1,5
2496435209,261953,118334,512,PYRAMIDAL,1,3
5715897278,353399,219797,128,PYRAMIDAL,1,3
4345418227,286223,166194,1280,PYRAMIDAL,1,4
29817067706,173262,135009,1408,PYRAMIDAL,1,5
100178790829,374655,124824,5248,INTERNEURON,0,0
4627598544,445720,173293,896,INTERNEURON,0,1
3603424649,293458,141424,896,INTERNEURON,0,3
37771577157,361545,104396,2816,INTERNEURON,0,2
27839799716,248476,73722,1408,PYRAMIDAL,1,0
23507873900,431619,208032,1408,INTERNEURON,0,2
6351305306,178206,210321,4736,PYRAMIDAL,1,6
39286956469,405226,156950,2560,PYRAMIDAL,1,2
44976250551,326744,54554,3072,INTERNEURON,0,2
3521018165,435742,141303,1024,INTERNEURON,0,1
41980767191,427173,237503,2304,PYRAMIDAL,1,2
36533601596,348485,84727,4352,PYRAMIDAL,1,2
30740552276,377481,163540,4864,PYRAMIDAL,1,3
36632771364,278564,79308,4992,PYRAMIDAL,1,2
37084278535,267400,84690,3328,INTERNEURON,0,3
5321189235,301884,189605,4608,PYRAMIDAL,1,4
78194255798,289415,266855,3840,INTERNEURON,0,5
2481090551,229956,123542,768,PYRAMIDAL,1,4
794630620,295838,67402,0,INTERNEURON,0,2
27360961904,294121,56271,2304,PYRAMIDAL,1,2
39137588288,283899,143941,4736,INTERNEURON,0,4
5044587580,291197,184319,1280,INTERNEURON,0,4
6312451572,337098,240623,1920,PYRAMIDAL,1,4
3018991226,233353,121335,4992,PYRAMIDAL,1,4
80188240741,273114,54242,4608,INTERNEURON,0,0
4233765420,414557,168478,768,PYRAMIDAL,1,2
65830185626,132361,153688,3584,PYRAMIDAL,1,6
31597324151,291735,194201,2688,PYRAMIDAL,1,4
5204964503,293424,195526,2304,PYRAMIDAL,1,4
31024543448,150578,167768,2432,INTERNEURON,0,6
3818382021,186385,143935,2688,PYRAMIDAL,1,5
32236717745,259303,208601,4096,PYRAMIDAL,1,5
5362889775,195697,213490,1024,PYRAMIDAL,1,6
30911516358,254190,165222,4864,PYRAMIDAL,1,4
59114573475,429084,223782,3200,PYRAMIDAL,1,2
6910245639,385557,235469,1152,INTERNEURON,0,3
89097333515,273122,57519,4992,PYRAMIDAL,1,0
34170313704,222628,269239,3584,PYRAMIDAL,1,7
32251157224,255530,210654,4224,PYRAMIDAL,1,5
6513199759,239306,251820,896,PYRAMIDAL,1,6
33676594465,231173,246364,4224,PYRAMIDAL,1,6
37664930899,218623,101740,3200,PYRAMIDAL,1,3
6530151263,319798,232031,2304,PYRAMIDAL,1,4
6530151263,320143,232537,2688,PYRAMIDAL,1,4
36284274858,299939,64900,4864,PYRAMIDAL,1,2
5422374604,280115,200482,2944,INTERNEURON,0,5
4344761442,241302,194679,3584,PYRAMIDAL,1,5
32572496024,297362,210269,3712,PYRAMIDAL,1,4
30793073087,193716,161674,4224,PYRAMIDAL,1,5
7155002508,238948,245364,4352,PYRAMIDAL,1,6
4710722004,320717,167750,5248,PYRAMIDAL,1,3
3690068113,257431,144767,1920,INTERNEURON,0,4
32529948948,322154,225197,3968,PYRAMIDAL,1,4
30037690608,245384,149600,5248,PYRAMIDAL,1,4
1333290325,327004,85046,640,INTERNEURON,0,2
5091822484,398768,184022,1152,INTERNEURON,0,2
4254907635,142362,195989,1408,PYRAMIDAL,1,6
18891563242,386181,69371,1920,INTERNEURON,0,1
73168794721,189661,112722,4608,PYRAMIDAL,1,4
5018627299,406264,188003,2816,PYRAMIDAL,1,2
31336871736,350766,187501,3456,INTERNEURON,0,3
35761251591,317189,48667,2176,INTERNEURON,0,2
15891116091,323652,246932,1920,PYRAMIDAL,1,4
3923609959,285805,152786,3200,PYRAMIDAL,1,4
2733336658,379600,130762,256,PYRAMIDAL,1,2
4261024453,371320,168940,3584,PYRAMIDAL,1,3
39782353401,419415,168109,2304,INTERNEURON,0,2
28931606131,248148,111735,2176,PYRAMIDAL,1,3
5289372887,216886,204446,4992,PYRAMIDAL,1,5
38668355551,178722,116882,3968,PYRAMIDAL,1,4
7052487499,274314,241988,2048,PYRAMIDAL,1,5
5849014680,404140,206949,2432,PYRAMIDAL,1,3
36458113873,278801,82424,4992,PYRAMIDAL,1,3
32764500391,377921,209108,3072,INTERNEURON,0,3
3824820293,371466,147953,4224,PYRAMIDAL,1,2
5960640328,247197,234350,1664,PYRAMIDAL,1,5
28119147972,336767,77986,3712,PYRAMIDAL,1,2
4151765357,143641,159694,512,INTERNEURON,0,6
31861910225,337959,223361,3840,PYRAMIDAL,1,4
3470483201,230585,139174,640,PYRAMIDAL,1,4
3577566230,393134,145660,1024,PYRAMIDAL,1,2
3719152259,264203,146468,1536,INTERNEURON,0,4
40481157339,420269,188292,2176,PYRAMIDAL,1,2
38729271178,269356,134597,2304,INTERNEURON,0,4
31680347196,170278,189687,3456,INTERNEURON,0,6
5068841304,144043,189993,256,INTERNEURON,0,6
31698495230,281574,205462,4224,PYRAMIDAL,1,5
5642439974,337115,206000,3328,PYRAMIDAL,1,4
30376944711,375068,144829,2688,INTERNEURON,0,2
28235823677,336786,86971,1664,INTERNEURON,0,2
29548265340,405941,124548,2176,INTERNEURON,0,1
4013524003,382806,168019,1408,PYRAMIDAL,1,2
4480813464,406434,187801,2304,PYRAMIDAL,1,2
40160315610,413332,169645,3840,PYRAMIDAL,1,2
3270215343,337998,143866,4736,PYRAMIDAL,1,3
30255667560,230056,154423,3968,PYRAMIDAL,1,5
38135301994,348679,121478,3712,INTERNEURON,0,2
3475826495,398032,145930,768,PYRAMIDAL,1,2
27725242054,305576,68957,2176,PYRAMIDAL,1,2
28553571756,273508,102242,4352,PYRAMIDAL,1,3
5012202771,162887,206511,768,PYRAMIDAL,1,6
30924291631,174523,195142,4608,PYRAMIDAL,1,6
50598818297,424458,227242,2688,INTERNEURON,0,2
28029994187,287546,93727,4352,PYRAMIDAL,1,3
5814220911,219107,242464,1536,PYRAMIDAL,1,6
39839896853,404186,185699,3456,PYRAMIDAL,1,2
2747134362,368480,118267,128,INTERNEURON,0,2
4029642521,406491,157775,896,PYRAMIDAL,1,2
34620141430,152403,279554,3712,PYRAMIDAL,1,7
2715129081,279522,111226,2432,PYRAMIDAL,1,3
2467393805,295104,108529,1920,PYRAMIDAL,1,3
60825387287,238041,275398,4224,PYRAMIDAL,1,6
65151823173,307216,127917,4608,INTERNEURON,0,3
