skid,celltype,axonIO_ratio
15639216,pre-DN-SEZ,0.080495356
5690425,DN-VNC,0.08040201
17656886,DN-VNC,0.080357143
17589475,DN-VNC,0.080321285
8529400,pre-DN-VNC,0.080291971
8254894,PN,0.080291971
10282065,PN-somato,0.080168776
4541081,DN-SEZ,0.079710145
17819985,PN,0.079710145
8253620,pre-DN-VNC,0.079646018
17353986,DN-VNC,0.07960199
8687096,pre-DN-VNC,0.079545455
6604203,DN-SEZ,0.079365079
14319498,LHN,0.079207921
5591201,PN,0.078947368
19835787,pre-DN-VNC,0.078947368
16852589,pre-DN-SEZ,0.078838174
6156152,DN-VNC,0.078740157
12789813,CN,0.078703704
9637388,LHN,0.078313253
17123466,LHN,0.077956989
12425856,PN,0.077922078
10355356,pre-DN-VNC,0.077777778
7515491,PN,0.077777778
16950767,DN-VNC,0.077777778
7864823,PN,0.077625571
17942676,LHN,0.07755102
3930411,LHN,0.077294686
14621584,pre-DN-VNC,0.077170418
8717042,CN,0.076923077
1924051,DN-SEZ,0.076923077
15005403,DN-VNC,0.076923077
7005145,DN-VNC,0.076923077
20443362,pre-DN-VNC,0.076923077
13535380,RGN,0.076923077
10523825,pre-DN-VNC,0.076595745
2885630,PN-somato,0.076555024
8582134,LHN,0.076470588
15810983,MBON,0.076388889
16345627,pre-DN-VNC,0.076335878
5657004,pre-DN-VNC,0.076086957
5744058,PN-somato,0.076045627
13727202,DN-VNC,0.075949367
14579509,pre-DN-VNC,0.075892857
19132527,pre-DN-SEZ,0.075675676
17022668,DN-VNC,0.075581395
12832017,MB-FFN,0.075471698
15585114,pre-DN-SEZ,0.075376884
8340950,PN,0.075268817
15512408,pre-DN-VNC,0.075
17383431,pre-DN-VNC,0.074829932
18302610,pre-DN-VNC,0.074626866
12279909,pre-DN-SEZ,0.074418605
14517691,DN-SEZ,0.074418605
4354933,PN,0.074349442
4663875,pre-DN-VNC,0.074257426
8357933,DN-SEZ,0.074193548
5955853,RGN,0.074074074
9072237,PN-somato,0.073717949
3276003,pre-DN-VNC,0.073469388
4651929,PN,0.073394495
11853038,PN,0.073319756
3729504,PN,0.073170732
13760954,DN-VNC,0.073170732
8812078,LN,0.072916667
10921106,DN-VNC,0.07266436
7198338,PN,0.072580645
2910892,PN-somato,0.072463768
13834125,pre-DN-VNC,0.072423398
1678567,DN-VNC,0.071684588
8942413,PN-somato,0.071428571
3925724,RGN,0.071428571
17067625,pre-DN-VNC,0.071428571
5791548,CN,0.071216617
15792643,pre-DN-VNC,0.071174377
11605861,LHN,0.071161049
15732503,pre-DN-VNC,0.070921986
3946569,LHN,0.070866142
12782494,pre-DN-SEZ,0.070652174
17655000,pre-DN-VNC,0.070652174
19045334,LHN,0.070588235
16985194,PN-somato,0.070588235
9527333,MB-FBN,0.070559611
13589251,PN,0.070422535
16928740,DN-VNC,0.069767442
12990900,pre-DN-SEZ,0.069767442
5708994,PN,0.069264069
2438653,pre-DN-VNC,0.06918239
15718981,pre-DN-VNC,0.069164265
16443509,pre-DN-VNC,0.069078947
9530532,PN-somato,0.069047619
5956787,RGN,0.068965517
17896997,LHN,0.06884058
5369028,pre-DN-VNC,0.068627451
14753815,pre-DN-VNC,0.06836248
8399890,PN,0.068292683
10728323,DN-SEZ,0.068181818
10870424,pre-DN-VNC,0.068062827
9488991,LHN,0.067901235
10663559,pre-DN-SEZ,0.06779661
20911961,DN-VNC,0.067567568
16340461,pre-DN-VNC,0.067524116
17658602,pre-DN-VNC,0.067484663
16782830,MBON,0.067357513
1141813,PN-somato,0.067307692
3882998,DN-SEZ,0.067307692
15800115,pre-DN-VNC,0.067264574
5053417,PN,0.067010309
11022546,pre-DN-VNC,0.066666667
16950354,DN-VNC,0.066666667
7843730,PN,0.066666667
9469519,MBON,0.066666667
15610774,pre-DN-VNC,0.06614786
15638932,pre-DN-VNC,0.066079295
17732334,DN-VNC,0.066037736
8243455,PN,0.065789474
7573476,DN-SEZ,0.06557377
11027071,pre-DN-VNC,0.065502183
8094859,MBON,0.065359477
17736654,DN-VNC,0.065359477
13411525,CN,0.065217391
13380660,DN-SEZ,0.0651341
5585799,LHN,0.064981949
9202326,PN-somato,0.064885496
12736001,pre-DN-VNC,0.064516129
16683883,RGN,0.064516129
3486867,DN-SEZ,0.064377682
21664445,LN,0.064039409
4493199,PN,0.064
17729335,pre-DN-VNC,0.064
8723983,DN-VNC,0.06374502
9507904,PN-somato,0.063559322
13948718,pre-DN-VNC,0.063492063
8248631,PN,0.063432836
10617840,MB-FFN,0.063414634
10872426,pre-DN-VNC,0.063314711
15608355,PN,0.063291139
8247451,PN,0.063106796
18087179,PN,0.0625
3010486,pre-DN-VNC,0.0625
15028907,PN-somato,0.06223176
7865767,PN,0.062176166
9141404,MB-FBN,0.062146893
8245692,PN,0.062015504
13854190,pre-DN-SEZ,0.061776062
16435325,PN,0.061728395
9811608,LHN,0.061611374
15068806,PN-somato,0.061403509
17165755,DN-VNC,0.06122449
9429085,pre-DN-SEZ,0.06122449
12420898,pre-DN-VNC,0.06122449
14604028,PN,0.061068702
7982324,DN-SEZ,0.060869565
16691937,MB-FBN,0.060855263
13832416,PN,0.060606061
16464284,CN,0.06043956
10555409,LN,0.06043956
16259595,PN,0.060377358
7557604,pre-DN-VNC,0.060344828
10922020,LHN,0.060052219
9480916,pre-DN-VNC,0.06
1980134,DN-VNC,0.059800664
17951049,DN-SEZ,0.05952381
16799939,CN,0.05952381
17110024,PN-somato,0.059405941
11934107,PN,0.059322034
16848587,pre-DN-VNC,0.059210526
2988292,pre-DN-VNC,0.059006211
15639331,pre-DN-SEZ,0.058823529
4506509,RGN,0.058823529
3561724,RGN,0.058823529
7873135,PN,0.058666667
5996485,DN-SEZ,0.058394161
8245014,PN,0.057692308
15608953,pre-DN-VNC,0.057432432
2669844,DN-VNC,0.057377049
10945795,DN-VNC,0.057142857
14756440,pre-DN-VNC,0.056962025
13210358,MB-FBN,0.056847545
19361427,DN-VNC,0.056234719
19046339,pre-DN-VNC,0.056
5545085,PN-somato,0.055555556
16636860,pre-DN-VNC,0.055555556
5755261,PN-somato,0.055555556
9842000,RGN,0.055555556
17543765,DN-VNC,0.055555556
15679639,PN-somato,0.055214724
5033480,pre-DN-VNC,0.055137845
16617920,pre-DN-VNC,0.055084746
2612527,PN,0.055062167
17658672,pre-DN-VNC,0.055045872
16545179,pre-DN-VNC,0.054736842
12842593,PN,0.054455446
7845346,PN,0.054455446
17732791,DN-SEZ,0.054347826
10882750,pre-DN-VNC,0.054263566
9048462,MB-FFN,0.054263566
20278329,PN-somato,0.054140127
10627239,pre-DN-VNC,0.053738318
13049485,pre-DN-SEZ,0.053333333
16952648,DN-VNC,0.053191489
11271082,pre-DN-VNC,0.052910053
3945225,PN,0.052631579
17736748,DN-VNC,0.052631579
3764792,DN-VNC,0.052631579
16950798,DN-VNC,0.052631579
6220384,PN,0.052631579
4327684,PN,0.052447552
4324898,PN,0.052380952
8723267,LHN,0.05204461
4130960,PN-somato,0.051912568
19091931,MB-FFN,0.051401869
2597151,pre-DN-VNC,0.051383399
16339338,DN-VNC,0.051282051
17355892,DN-SEZ,0.050955414
18123575,DN-VNC,0.050420168
17356024,pre-DN-VNC,0.050359712
14586769,pre-DN-VNC,0.05
17732311,DN-VNC,0.05
17654638,PN-somato,0.049822064
8127390,pre-DN-VNC,0.049773756
2439150,LHN,0.049689441
4119387,PN,0.049618321
16992171,pre-DN-VNC,0.049618321
16492104,MB-FFN,0.04954955
5700090,pre-DN-VNC,0.049261084
16588928,DN-SEZ,0.049180328
17663944,pre-DN-VNC,0.049180328
17732291,DN-SEZ,0.049180328
8480221,PN,0.048951049
14914182,pre-DN-SEZ,0.048611111
3486381,PN,0.048543689
16059078,PN-somato,0.048543689
13858824,PN,0.04845815
21591033,pre-DN-VNC,0.048295455
10986253,pre-DN-VNC,0.047393365
17913032,pre-DN-VNC,0.047337278
5764924,DN-SEZ,0.047138047
15525711,pre-DN-VNC,0.047058824
17927604,pre-DN-SEZ,0.047058824
13173311,PN,0.046808511
5162462,pre-DN-VNC,0.046783626
13242252,pre-DN-VNC,0.046728972
11362589,PN-somato,0.046620047
3814635,PN,0.046263345
16515871,PN,0.046082949
3794023,LHN,0.045643154
12325227,PN-somato,0.045627376
13422280,DN-VNC,0.045454545
3060480,pre-DN-VNC,0.045283019
3945232,PN,0.045248869
8140109,PN,0.044982699
17423125,DN-SEZ,0.044534413
4679139,PN,0.044198895
2505266,PN-somato,0.043859649
9532295,pre-DN-VNC,0.043269231
11081239,pre-DN-VNC,0.042929293
16937799,pre-DN-VNC,0.041916168
10612630,MB-FFN,0.040650407
21590958,pre-DN-VNC,0.04
16852622,DN-VNC,0.039772727
8256186,PN,0.039647577
17360286,pre-DN-VNC,0.038961039
12617396,PN,0.038690476
8880781,DN-VNC,0.038461538
11286854,PN-somato,0.038461538
18604097,DN-VNC,0.038251366
8704079,PN,0.038181818
7467027,pre-DN-VNC,0.038123167
17354403,DN-VNC,0.037656904
14450919,LHN,0.037593985
4391978,PN,0.036918138
16545113,pre-DN-VNC,0.036912752
10880408,pre-DN-VNC,0.036900369
7916593,PN,0.036649215
2846555,PN-somato,0.036437247
13795090,PN,0.036175711
4393026,LHN,0.035587189
16131474,LHN,0.035087719
10400440,CN,0.035087719
13841523,pre-DN-VNC,0.034965035
11184236,PN,0.034883721
8276782,PN,0.034782609
10473853,pre-DN-VNC,0.034653465
17455871,pre-DN-VNC,0.034615385
14762026,PN-somato,0.034482759
8244823,PN,0.034482759
10961507,LHN,0.033333333
10527147,DN-SEZ,0.033333333
15964206,DN-VNC,0.033112583
10947427,DN-SEZ,0.032894737
16428373,pre-DN-VNC,0.032051282
13835439,pre-DN-VNC,0.032
14519756,pre-DN-VNC,0.031558185
8592501,pre-DN-VNC,0.031446541
3180681,pre-DN-SEZ,0.031007752
17654973,pre-DN-VNC,0.030769231
16735586,PN,0.029795158
21300466,pre-DN-SEZ,0.029411765
17380080,pre-DN-VNC,0.029090909
19102929,PN-somato,0.029045643
15618614,CN,0.028708134
20379247,pre-DN-VNC,0.028248588
14501257,pre-DN-VNC,0.028199566
16693923,pre-DN-VNC,0.027586207
17587452,PN,0.027472527
16595001,pre-DN-VNC,0.025974026
14342744,CN,0.025974026
12225666,PN,0.025889968
11717014,pre-DN-VNC,0.025316456
9841469,PN,0.025
5261424,PN,0.02484472
17587730,DN-VNC,0.023622047
19010160,DN-VNC,0.023622047
18023286,pre-DN-VNC,0.02247191
16355225,pre-DN-VNC,0.02238806
15514582,PN-somato,0.020833333
17360022,pre-DN-VNC,0.020408163
17658978,DN-VNC,0.019774011
11333054,PN,0.019169329
5289042,LHN,0.01754386
17736755,DN-VNC,0.017241379
17776906,LN,0.014925373
19051762,pre-DN-VNC,0.014492754
8826198,PN-somato,0.010989011
17654991,pre-DN-VNC,0.008474576
4400767,RGN,0
5890323,RGN,0
9372642,RGN,0
13793212,RGN,0
3926669,RGN,0
3928574,RGN,0
3928652,RGN,0
4523584,RGN,0
5869204,RGN,0
12704360,RGN,0
10563755,RGN,0
3281684,RGN,0
16434842,RGN,0
6978585,RGN,0
6252764,PN,0
10418394,RGN,0
7530253,RGN,0
4523803,RGN,0
