id,x,y,z,type,excitation_type
15629888,33947.928,89663.811,43884.721,sensory,1
15632120,30049.503,28411.542,46249.280,pre-DN-VNC,3
15632282,58404.656,29252.365,46853.272,UNKNOWN,1
15633329,24032.793,29699.866,48138.370,UNKNOWN,1
15636411,34358.637,36307.202,45121.030,UNKNOWN,1
15636958,30373.638,29542.412,45770.141,pre-DN-SEZ,3
15637893,38055.171,88261.926,60928.779,sensory,1
15638520,38828.545,87996.424,59718.884,sensory,1
15638742,40931.448,86501.218,51314.832,sensory,1
15638906,31269.371,29878.850,44736.494,pre-DN-VNC,3
15638932,36004.969,27408.536,44558.936,pre-DN-VNC,3
15638968,39670.306,84590.820,47977.583,sensory,1
15639020,39061.806,80622.825,49093.172,sensory,1
15639171,37158.637,78731.636,48513.180,sensory,1
15639216,73322.219,31620.948,49677.249,pre-DN-SEZ,3
15639275,35874.239,89259.542,55467.251,sensory,1
15639294,50006.621,66998.744,100797.267,DN-VNC,1
15639331,35811.915,28373.548,43144.283,pre-DN-SEZ,3
15639548,40252.243,88132.445,54052.053,sensory,1
15640425,39343.832,85791.320,48068.994,sensory,1
15640548,38853.305,86034.472,47648.186,sensory,1
15640567,38735.459,89209.707,54682.519,sensory,1
15640724,38619.339,89322.992,51646.395,sensory,1
15640893,38237.825,79066.452,47700.937,sensory,1
15641926,37310.787,80828.789,48958.675,sensory,1
15645825,38935.146,80308.706,48657.647,sensory,1
15651438,37222.500,78153.522,45357.389,sensory,1
15652529,38161.559,73873.306,44096.180,sensory,1
15653288,37175.336,77691.619,44984.408,sensory,1
15653432,37146.362,79709.935,44109.534,sensory,1
15653927,38076.327,82115.122,48654.674,sensory,1
15655801,35939.344,35656.520,45092.424,pre-DN-VNC,3
15656223,36084.055,33861.705,43774.027,UNKNOWN,1
15656435,38066.345,86197.340,46947.396,sensory,1
15656826,35518.802,36910.842,47077.193,UNKNOWN,1
15658013,35768.653,80772.799,43831.765,sensory,1
15662776,47861.224,32360.458,35203.714,CN,2
15668309,65093.529,30176.443,44358.830,MB-FBN,3
15668497,44494.679,35129.480,35348.638,UNKNOWN,1
15668869,37092.128,42256.733,50538.328,PN-somato,1
15669682,84930.758,46192.756,59836.526,pre-DN-VNC,3
15671481,42907.431,86502.956,57064.782,sensory,1
15671848,37529.907,88584.727,58695.789,sensory,1
15672153,38355.613,88066.886,50371.592,sensory,1
15672263,38827.223,60567.064,78598.445,DN-VNC,1
15672269,36741.498,33707.352,46398.300,pre-DN-VNC,3
15672957,39864.544,89715.365,59171.732,sensory,1
15673454,42219.889,33320.260,34924.147,UNKNOWN,1
15673867,70719.169,78148.983,44947.517,sensory,1
15673925,68838.790,83647.515,46965.086,sensory,1
15674083,70063.843,87472.662,44719.916,sensory,1
15674262,68703.688,79027.457,44574.575,sensory,1
15674269,33155.119,54130.667,48761.143,MB-FFN,1
15674282,31201.650,49377.550,48807.464,pre-DN-VNC,3
15675901,65999.631,87087.641,51590.633,sensory,1
15676016,63439.132,36602.297,47580.808,pre-DN-VNC,3
15676571,25415.576,25195.605,49711.057,CN,2
15677030,68874.928,88036.116,46176.840,sensory,1
15677323,69382.619,78278.471,44630.869,sensory,1
15678441,68455.516,87626.459,49708.821,sensory,1
15678833,65839.069,87797.791,55516.268,sensory,1
15678849,69497.452,87154.863,50187.222,sensory,1
15679484,70811.285,88780.415,44618.390,sensory,1
15679577,68584.409,78483.803,45660.375,sensory,1
15679639,20411.077,37322.962,48478.666,PN-somato,1
15680043,58478.878,35837.832,55328.152,UNKNOWN,1
15680093,69673.385,81703.777,44986.850,sensory,1
15680292,42283.554,33508.542,49454.466,UNKNOWN,1
15680710,69559.012,88453.868,45391.540,sensory,1
15681740,68207.197,79146.073,46458.382,sensory,1
15683275,23200.872,23110.162,52831.856,LHN,2
15684934,32957.417,41157.013,49430.853,PN-somato,1
15686444,76777.433,30482.878,48912.746,pre-DN-VNC,3
15686512,69442.960,79879.934,45717.029,sensory,1
15688358,68774.982,79787.481,46223.173,sensory,1
15688523,29999.162,31673.226,56112.062,pre-DN-VNC,3
15689046,70081.919,37625.297,48933.247,pre-DN-SEZ,3
15689373,70892.160,81281.107,43629.640,sensory,1
15690093,69118.902,76517.332,43835.504,sensory,1
15690392,71130.577,89295.585,45850.369,sensory,1
15690711,71351.721,89908.823,44245.580,sensory,1
15690955,70402.849,87376.857,46356.244,sensory,1
15691114,73833.280,27273.874,56428.804,KC,1
15698623,68168.966,87151.732,51589.905,sensory,1
15699715,65198.785,88815.782,59665.773,sensory,1
15700147,66264.848,87569.253,49625.845,sensory,1
15706875,30526.544,42630.400,51486.857,pre-DN-VNC,3
15711222,70364.148,88187.188,46113.876,sensory,1
15711289,67169.585,88803.500,50675.194,sensory,1
15712024,67996.917,88587.139,50696.409,sensory,1
15713206,69131.088,89039.775,46841.345,sensory,1
15713374,67751.091,88780.377,49846.900,sensory,1
15714173,65702.486,87811.980,50822.763,sensory,1
15714330,68218.722,87967.882,43308.344,sensory,1
15714639,70316.716,81315.500,47431.226,sensory,1
15714845,70735.797,89733.731,44396.007,sensory,1
15715151,68017.857,84065.253,48020.739,sensory,1
15715643,68625.454,80490.790,44064.581,sensory,1
15715796,68566.089,88126.962,46428.587,sensory,1
15716094,69393.937,82830.819,43245.633,sensory,1
15716127,70175.192,81486.682,43699.692,sensory,1
15716309,69001.519,82309.498,43659.899,sensory,1
15716701,68389.130,77901.949,45001.544,sensory,1
15716934,72304.868,78376.826,45976.545,sensory,1
15717229,67358.613,88421.493,53935.082,sensory,1
15717426,66802.135,86105.839,45914.671,sensory,1
15717736,66049.802,80278.900,48724.823,sensory,1
15717935,69685.286,86513.501,48757.246,sensory,1
15718275,65560.414,81856.271,48971.904,sensory,1
15718981,51567.719,49292.801,51372.400,pre-DN-VNC,3
15721919,74462.558,31231.543,49279.805,KC,1
15722306,73583.505,28272.345,54794.056,KC,1
15722867,74563.864,31810.610,47237.724,KC,1
15722990,78081.976,40410.518,53603.207,pre-DN-VNC,3
15723479,66395.757,86076.514,47322.032,sensory,1
15723727,67179.432,81215.656,50011.879,sensory,1
15724175,66418.089,89194.725,54570.630,sensory,1
15724385,66508.418,85372.291,46768.643,sensory,1
15724520,67185.177,89631.893,54676.434,sensory,1
15724636,69516.616,90918.482,54216.363,sensory,1
15725127,69051.581,90554.668,60818.849,sensory,1
15725545,68595.586,90064.361,60786.969,sensory,1
15725673,70471.017,89178.197,53288.596,sensory,1
15727304,68740.916,89123.346,50655.785,sensory,1
15728017,66784.598,90612.788,57508.038,sensory,1
15730645,68260.545,91126.161,56660.036,sensory,1
15730680,65666.578,88503.974,58185.761,sensory,1
15732050,48104.385,49251.246,40130.224,DN-SEZ,0
15732471,27593.965,22640.867,41833.175,LHN,2
15732485,32778.310,50749.111,45446.165,pre-DN-SEZ,3
15732497,32405.510,47125.460,49566.455,pre-DN-VNC,3
15732503,29922.196,48025.977,45474.186,pre-DN-VNC,3
15732509,30881.126,48767.833,47546.419,pre-DN-VNC,3
15734988,74937.587,29244.849,49312.352,KC,1
15736147,37036.884,78966.737,43724.453,sensory,1
15736398,50083.187,40097.720,38039.678,UNKNOWN,1
15741865,70208.042,31640.817,38711.094,MB-FBN,3
15743905,40588.741,86496.701,51413.091,sensory,1
15746421,34500.548,75573.357,47280.225,sensory,1
15748726,30629.548,67128.507,26613.658,sensory,1
15762568,38416.908,86890.368,51442.241,sensory,1
15766806,80616.046,25900.199,52316.883,MB-FBN,3
15766999,67302.612,71197.256,35406.186,sensory,1
15769419,61643.259,67334.061,41975.578,sensory,1
15769680,66124.015,67537.903,34603.656,sensory,1
15770032,69621.471,64505.996,33909.446,sensory,1
15770140,62578.785,33383.337,44727.470,UNKNOWN,1
15770904,65855.860,68055.479,35739.987,sensory,1
15770945,67113.467,68694.181,33928.388,sensory,1
15792643,63228.218,39823.098,45635.323,pre-DN-VNC,3
15800115,45875.075,40567.335,42569.604,pre-DN-VNC,3
15810983,73877.528,37771.821,40219.745,MBON,2
15823055,38890.909,46280.257,48846.474,pre-DN-VNC,3
15825861,78659.748,25584.077,54272.102,UNKNOWN,1
15825892,77107.705,24211.425,50428.667,UNKNOWN,1
15829660,30393.300,48017.955,49757.574,PN,1
15861524,73518.211,28761.041,51223.709,KC,1
15894178,43472.077,48688.098,48495.041,DN-VNC,1
15894278,46992.162,48637.342,48616.149,DN-VNC,1
15897280,59807.034,53787.056,79798.989,DN-VNC,1
15914721,39015.414,89265.984,57334.464,sensory,1
15934458,33972.490,56978.946,55301.412,DN-VNC,1
15938337,68164.946,79004.765,44717.848,sensory,1
15964206,36845.043,61251.865,68959.502,DN-VNC,1
15974183,60660.438,32438.882,36934.341,CN,2
15982306,68894.569,67454.209,32123.535,sensory,1
15983156,69375.550,70116.351,32639.745,sensory,1
15983225,70874.559,67449.158,30873.786,sensory,1
15984231,70489.013,67268.488,30811.820,sensory,1
15984797,69797.834,67758.638,30709.591,sensory,1
15985265,87994.673,31903.814,55558.959,UNKNOWN,1
15994926,70618.457,67369.631,30402.008,sensory,1
15995327,71918.472,69119.732,31384.351,sensory,1
15995404,72836.268,67833.001,38883.778,sensory,1
15995861,62197.245,82769.432,73330.212,sensory,1
15995929,75428.632,65090.461,35326.749,sensory,1
15995958,75511.774,54471.388,52294.849,pre-DN-VNC,3
15996160,70852.057,73200.153,41178.280,sensory,1
15996271,68505.462,76262.398,42479.559,sensory,1
15996518,66094.061,63895.205,42860.825,sensory,1
15997645,70194.067,65181.558,40345.925,sensory,1
15997666,66998.494,62164.803,42680.685,sensory,1
15997692,70286.993,65347.419,37866.960,sensory,1
15997807,66547.155,65731.832,42348.121,sensory,1
15997929,71780.911,66239.867,38959.830,sensory,1
15997983,70722.118,64732.640,41206.674,sensory,1
15998100,67657.762,65549.990,42457.411,sensory,1
15998218,69311.900,64467.969,40610.412,sensory,1
15998261,71372.784,64763.451,38842.740,sensory,1
15998307,66800.553,63212.382,42549.850,sensory,1
15998319,72788.360,81424.714,46693.910,sensory,1
15998469,66253.298,64930.529,43076.772,sensory,1
15998753,73102.465,66787.829,31182.435,sensory,1
15998768,69305.768,63737.991,40188.974,sensory,1
15998782,69788.602,63968.150,39328.820,sensory,1
15998817,67571.264,65648.537,41524.289,sensory,1
15998899,70996.685,73238.340,38362.115,UNKNOWN,1
15998913,74427.970,79202.979,43355.887,sensory,1
16007457,78270.974,35627.455,56271.816,UNKNOWN,1
16014607,88753.904,43930.628,57352.160,UNKNOWN,1
16014701,88101.231,49592.728,57231.462,PN-somato,1
16015738,73866.064,26723.656,54909.295,KC,1
16017113,74215.459,27907.910,53354.115,KC,1
16026677,63731.173,57556.382,47774.302,CN,2
16039470,74299.151,31433.176,46302.018,KC,1
16045758,82358.384,27195.123,61208.198,UNKNOWN,1
16051878,68107.499,31054.215,52674.784,pre-DN-SEZ,3
16057212,36196.495,68062.150,42861.901,DN-SEZ,0
16058860,73282.529,30804.552,48008.407,KC,1
16059078,89207.509,43001.461,57284.627,PN-somato,1
16059134,87057.445,45217.053,57861.038,pre-DN-VNC,3
16070049,26845.377,25400.548,57492.129,LHN,2
16087799,87407.047,37032.442,70372.218,PN,1
16089738,78355.435,24898.059,49083.371,CN,2
16089743,79996.278,24880.461,52998.021,LHN,2
16095576,85020.492,28048.375,54790.783,UNKNOWN,1
16096934,84268.546,29943.711,54983.532,pre-DN-SEZ,3
16098538,81091.824,23905.163,61857.834,LHN,2
16100103,42696.203,38326.606,51498.754,LHN,2
16100461,82434.142,33590.398,60503.403,LHN,2
16115255,40481.603,52331.694,75754.307,DN-VNC,1
16115501,32376.730,67536.075,43265.192,sensory,1
16115575,49101.520,74250.738,125306.730,DN-VNC,1
16131474,41926.668,27849.917,46116.617,LHN,2
16141217,88848.607,32822.845,58138.299,LHN,2
16154290,55075.288,56847.204,73540.318,DN-VNC,1
16158918,34724.665,63752.941,46513.643,DN-SEZ,0
16160495,77999.273,25225.382,45448.498,MB-FBN,3
16167914,60604.768,37139.204,44787.262,pre-DN-VNC,3
16176721,17786.414,41614.401,52615.881,UNKNOWN,1
16178283,31520.298,35361.448,35924.376,MBON,2
16181130,37703.800,25943.112,43921.814,UNKNOWN,1
16181377,26030.427,22353.900,44627.471,LHN,2
16188942,46187.532,44404.321,37997.627,PN,1
16195633,39365.750,37125.932,43409.226,DN-SEZ,0
16210988,75235.620,29328.086,53607.956,KC,1
16223537,80283.782,36615.189,51510.797,MBON,2
16223688,31734.706,38725.653,56936.444,pre-DN-VNC,3
16240569,41026.205,32947.794,40691.584,MBIN,1
16259595,78201.820,49696.095,47062.684,PN,1
16260741,20458.718,26268.508,48251.863,LHN,2
16267292,12479.368,52688.368,47903.140,sensory,1
16278312,61390.113,79559.880,108470.241,ascending,1
16283590,63618.269,32505.914,49028.673,UNKNOWN,1
16288872,67621.783,80058.505,49325.895,sensory,1
16295025,25581.179,24012.482,55016.235,LN,0
16297403,45923.284,45478.589,38122.583,PN,1
16303262,63139.262,75227.743,92540.145,sensory,1
16316916,73278.962,51353.227,42639.447,PN,1
16316973,37173.723,63998.530,48090.415,DN-SEZ,0
16316981,37503.364,65556.291,45718.839,DN-SEZ,0
16318521,30754.865,47321.829,41825.534,PN,1
16327998,45332.098,48852.846,46940.927,pre-DN-VNC,3
16335254,46042.937,29351.799,43925.886,pre-DN-VNC,3
16339338,35516.450,55712.960,80187.201,DN-VNC,1
16339645,39011.137,24271.298,39529.502,CN,2
16340011,33951.455,33152.597,47892.870,pre-DN-VNC,3
16340461,36007.684,33145.539,46803.448,pre-DN-VNC,3
16340977,54831.255,39388.824,51770.732,DN-SEZ,0
16340998,61527.427,59409.700,54061.988,MB-FFN,1
16341399,39121.656,76179.646,45989.303,sensory,1
16341507,38949.568,63305.007,40160.452,sensory,1
16341966,39747.777,64455.595,41283.524,sensory,1
16342197,50624.672,35843.825,48695.577,pre-DN-VNC,3
16345627,59986.922,43417.748,40831.562,pre-DN-VNC,3
16347283,45913.757,40041.078,45672.911,PN-somato,1
16347476,31694.839,33984.693,54788.400,pre-DN-VNC,3
16347786,38641.441,49824.661,61541.148,DN-VNC,1
16348875,62558.633,31541.145,46604.797,pre-DN-SEZ,3
16350988,35523.363,42801.675,42214.243,pre-DN-VNC,3
16353832,47710.236,29563.785,46510.871,MBIN,1
16355225,36227.529,38940.866,54289.086,pre-DN-VNC,3
16356967,60723.915,40304.183,53108.659,PN-somato,1
16361363,61454.606,38061.030,38621.481,pre-DN-SEZ,3
16362243,41124.141,79373.304,60539.465,sensory,1
16366055,71642.974,36459.856,51249.067,pre-DN-VNC,3
16369928,28536.456,31234.087,48116.428,UNKNOWN,1
16383966,58029.072,43337.194,48963.995,pre-DN-VNC,3
16385470,57699.117,37975.629,46363.354,MB-FFN,1
16386470,77741.739,28850.388,54027.750,LHN,2
16388736,51290.694,56743.818,88850.876,DN-VNC,1
16393165,33614.222,64866.577,43902.858,DN-SEZ,0
16399845,28416.584,31998.110,47570.151,LHN,2
16405545,37579.828,35621.658,40503.607,CN,2
16409132,82531.298,29404.067,61348.074,LHN,2
16415910,67717.148,36295.605,55363.642,pre-DN-VNC,3
16422727,73773.619,44249.541,58527.740,pre-DN-VNC,3
16422744,72917.846,51404.919,53981.485,pre-DN-VNC,3
16424131,68077.799,71448.011,46229.826,DN-SEZ,0
16427492,80121.065,52474.098,48514.851,MB-FBN,3
16428373,73114.345,31778.320,57337.500,pre-DN-VNC,3
16431065,74414.445,59295.153,52599.756,UNKNOWN,1
16433177,30951.632,40642.898,49518.006,PN-somato,1
16433696,76075.392,32649.205,49507.001,pre-DN-SEZ,3
16434560,62558.709,46348.872,46177.813,pre-DN-SEZ,3
16434824,74909.696,58706.653,52371.438,UNKNOWN,1
16434842,43943.349,23155.616,41505.127,RGN,1
16435325,73188.729,60045.859,52752.685,PN,1
16435686,73691.109,58438.735,53648.935,UNKNOWN,1
16435965,74446.012,30712.253,49448.188,KC,1
16438190,74411.603,29796.169,52133.436,KC,1
16440649,73758.882,29592.986,50143.287,KC,1
16440704,73839.123,27775.729,52447.164,KC,1
16442113,81160.108,25561.969,52888.106,LHN,2
16442344,29280.395,64187.618,23151.738,sensory,1
16443509,35116.763,44246.203,51626.199,pre-DN-VNC,3
16444327,73513.046,31084.188,46554.181,KC,1
16444544,66933.463,35586.971,55433.749,LHN,2
16444548,64977.742,26645.290,43628.584,UNKNOWN,1
16444552,64991.698,26480.305,45220.165,CN,2
16444754,57168.115,35411.577,47297.836,UNKNOWN,1
16444758,70022.253,38702.197,54291.332,pre-DN-SEZ,3
16445073,67133.176,37252.134,55381.923,pre-DN-VNC,3
16445338,68790.176,48698.577,46434.312,pre-DN-VNC,3
16450562,36481.673,25516.770,36472.864,UNKNOWN,1
16457812,32581.546,37646.255,47893.943,PN,1
16463097,32294.267,59182.566,41780.085,DN-SEZ,0
16464284,69113.360,32517.535,46132.504,CN,2
16468935,60221.259,40482.285,45116.813,pre-DN-VNC,3
16471422,44788.279,37833.155,37790.475,pre-DN-VNC,3
16472086,75637.441,43419.250,51791.504,PN-somato,1
16474159,67388.008,26241.953,54229.471,LHN,2
16475849,63024.868,30344.867,38466.041,MB-FBN,3
16484888,45165.448,23857.129,40226.121,UNKNOWN,1
16485079,40386.091,25493.962,54684.593,LN,0
16485518,87480.271,45457.049,55355.951,PN-somato,1
16486385,59228.160,28275.490,56766.117,LN,0
16490014,83898.710,46465.398,58901.275,PN-somato,1
16492104,72937.510,29336.774,51309.812,MB-FFN,1
16494105,78282.400,26896.713,57229.088,LHN,2
16501652,88616.326,36814.747,57885.132,UNKNOWN,1
16515871,31499.156,54313.036,38377.828,PN,1
16520950,35592.464,55616.694,69259.166,DN-VNC,1
16540741,49081.819,38012.957,45442.679,pre-DN-VNC,3
16541149,80761.480,43201.270,52292.928,PN-somato,1
16544462,77805.511,42536.851,45541.304,UNKNOWN,1
16544485,77974.065,23988.892,56400.576,UNKNOWN,1
16544712,71910.758,46545.219,47044.480,pre-DN-VNC,3
16545101,69975.503,50010.420,52233.988,pre-DN-VNC,3
16545113,75968.003,53094.542,49124.281,pre-DN-VNC,3
16545179,72122.306,43092.986,55881.079,pre-DN-VNC,3
16545264,75817.362,49892.608,45637.846,pre-DN-VNC,3
16547252,74073.816,55725.900,53522.108,UNKNOWN,1
16547268,73279.293,56702.805,49981.062,pre-DN-SEZ,3
16547281,77257.117,51361.526,46092.927,pre-DN-VNC,3
16547287,73634.502,54052.531,51497.530,pre-DN-VNC,3
16547292,73286.307,50952.923,50574.955,pre-DN-VNC,3
16547297,70061.261,45099.799,51166.068,pre-DN-VNC,3
16554856,68212.897,38937.430,36441.587,UNKNOWN,1
16560178,53275.943,47004.457,44784.155,pre-DN-VNC,3
16561224,52734.697,51370.765,52130.981,DN-SEZ,0
16561284,48208.359,47979.841,46801.329,PN-somato,1
16561429,30070.244,47701.219,51388.808,LN,0
16561660,55678.530,41545.451,54062.301,DN-VNC,1
16562142,58248.624,49273.750,51807.286,DN-VNC,1
16571210,45104.902,39219.101,45953.399,DN-VNC,1
16574328,20769.656,45594.569,56103.825,PN-somato,1
16578252,46360.537,41342.972,41611.282,pre-DN-VNC,3
16586265,36212.731,67255.970,47432.788,DN-SEZ,0
16588928,72735.324,74802.097,45796.360,DN-SEZ,0
16594509,34178.481,28785.784,37507.001,MB-FBN,3
16594752,74009.722,43428.693,53170.709,PN-somato,1
16595001,80469.896,56481.229,62330.679,PN-somato,1
16617920,37727.184,35908.947,45405.416,pre-DN-VNC,3
16621864,40809.568,65303.356,47135.883,UNKNOWN,1
16625432,30459.639,23142.957,49248.993,KC,1
16627773,73985.290,28649.256,54256.800,KC,1
16627838,74002.801,30235.396,51235.206,KC,1
16627861,73951.445,32853.078,48415.388,KC,1
16627950,74791.675,27635.652,56554.843,KC,1
16629757,75071.409,28418.075,51997.112,KC,1
16629788,75018.298,31599.599,47969.506,KC,1
16629886,31901.589,32088.447,47060.890,UNKNOWN,1
16629931,73772.910,28282.632,52189.582,KC,1
16630024,74647.239,28483.874,51883.840,KC,1
16630264,73438.400,29651.228,48458.290,KC,1
16630385,75717.519,30745.401,48654.433,KC,1
16630479,81686.079,34889.693,52221.726,UNKNOWN,1
16630941,73896.899,31810.485,45123.588,KC,1
16631114,75863.954,31640.900,47362.403,KC,1
16631222,74585.218,30212.235,49028.479,KC,1
16631248,73864.938,28264.538,51230.220,KC,1
16635345,60295.185,46025.819,46610.385,pre-DN-VNC,3
16636860,87368.312,32261.701,56094.124,pre-DN-VNC,3
16637377,79137.269,24556.681,55043.713,UNKNOWN,1
16651566,22163.556,38087.287,44536.125,pre-DN-VNC,3
16666673,22102.474,42897.172,53155.805,pre-DN-VNC,3
16667306,72946.821,64522.949,72432.905,DN-VNC,1
16667592,70601.017,64584.697,85866.497,DN-VNC,1
16670540,69845.416,61029.423,65425.796,DN-VNC,1
16671014,40790.038,42692.973,40658.639,pre-DN-VNC,3
16675987,71101.961,49429.479,57894.316,DN-VNC,1
16676038,65997.459,40663.785,50455.271,DN-SEZ,0
16683883,61613.559,23929.007,39945.675,RGN,1
16683943,62107.370,22590.287,43110.172,RGN,1
16685117,48721.024,38273.241,54675.137,pre-DN-VNC,3
16686371,69250.013,32506.996,51441.496,UNKNOWN,1
16690648,49146.051,30988.910,49965.091,UNKNOWN,1
16691937,32069.201,36512.174,36422.246,MB-FBN,3
16693923,71983.375,40028.320,59652.919,pre-DN-VNC,3
16699958,41390.937,30113.641,31589.819,MB-FBN,3
16709072,53576.341,42142.210,40713.127,pre-DN-VNC,3
16713227,55957.974,47458.834,52625.322,DN-SEZ,0
16713231,38186.347,37374.231,45158.524,UNKNOWN,1
16714214,36785.537,34628.528,39326.746,pre-DN-VNC,3
16720240,31125.833,26457.303,38618.986,KC,1
16735586,30612.865,48569.337,44850.345,PN,1
16742642,78306.123,28904.242,46873.939,pre-DN-SEZ,3
16751955,44469.607,58898.464,58631.825,MB-FFN,1
16753901,63013.560,40627.555,43363.628,UNKNOWN,1
16758011,37255.274,37621.470,36933.080,UNKNOWN,1
16782830,79769.734,36106.659,56398.071,MBON,2
16795524,50617.016,46947.950,49875.916,PN,1
16795838,52765.302,47474.613,49820.661,PN,1
16797672,56828.426,31142.571,35353.829,MBON,2
16799809,73582.866,33268.793,50757.722,UNKNOWN,1
16799939,78890.276,30462.007,56530.371,CN,2
16823703,46536.199,29092.581,33577.028,MB-FBN,3
16838915,87303.326,29859.071,62310.317,UNKNOWN,1
16841026,28131.138,30284.167,50300.411,UNKNOWN,1
16846805,46137.684,32742.288,35308.124,MBON,2
16846902,38290.370,31607.884,48940.440,CN,2
16848475,68606.841,26862.657,52091.060,MB-FBN,3
16848497,76125.382,32837.307,52035.125,MB-FFN,1
16848587,62931.968,32271.693,47996.293,pre-DN-VNC,3
16850888,31748.888,28194.633,38686.952,KC,1
16851496,72488.817,61294.059,81714.223,DN-VNC,1
16851577,72621.078,61103.457,69193.747,DN-VNC,1
16851718,79278.568,46117.383,46712.519,pre-DN-VNC,3
16851791,67825.325,38681.365,51993.910,pre-DN-VNC,3
16852421,35786.349,43673.905,47095.814,pre-DN-VNC,3
16852589,63059.087,44124.501,42335.311,pre-DN-SEZ,3
16852622,73179.545,60780.505,66057.836,DN-VNC,1
16856369,77256.786,53555.482,54643.966,PN-somato,1
16856539,44943.721,42402.891,42200.557,MB-FBN,3
16856617,77134.426,53131.714,53711.788,LN,0
16863538,74561.060,44095.767,60855.641,pre-DN-VNC,3
16868923,67716.538,27278.914,42055.438,MBON,2
16883909,67550.932,35595.636,48415.467,MBON,2
16884085,31137.169,29523.210,45777.466,UNKNOWN,1
16884962,37346.882,62707.472,51116.700,DN-SEZ,0
16886842,60488.019,41606.442,39781.489,UNKNOWN,1
16906721,69084.085,51022.657,40366.461,PN,1
16910799,46617.734,39393.176,40554.734,pre-DN-VNC,3
16911458,73206.690,84717.190,177627.500,sensory,1
16913476,53109.466,41368.788,41146.897,pre-DN-VNC,3
16924423,44282.529,47208.097,45780.932,pre-DN-VNC,3
16928740,71151.037,59124.572,61818.782,DN-VNC,1
16931001,78797.606,42129.002,49318.278,pre-DN-VNC,3
16933362,76118.851,46521.707,51652.364,MB-FFN,1
16934932,40808.998,42270.721,40219.441,pre-DN-VNC,3
16935790,54848.416,40336.369,46019.453,PN-somato,1
16937395,76973.863,41734.309,54375.918,pre-DN-VNC,3
16937799,54620.873,34450.343,55450.132,pre-DN-VNC,3
16937815,65237.156,32950.479,56055.416,CN,2
16939375,74259.961,29654.421,50468.402,KC,1
16945771,61692.331,74684.764,96766.769,ascending,1
16947349,26771.594,46783.117,44537.040,pre-DN-VNC,3
16950097,73089.341,48215.532,49363.106,pre-DN-VNC,3
16950115,76858.621,47799.641,48760.354,pre-DN-VNC,3
16950121,76991.993,48441.270,51257.351,PN-somato,1
16950321,90300.720,42456.142,57592.827,UNKNOWN,1
16950354,36805.646,55136.856,69256.128,DN-VNC,1
16950443,37417.137,58114.847,74227.906,DN-VNC,1
16950550,37844.613,57210.223,77018.460,DN-VNC,1
16950767,34593.695,54615.297,63085.123,DN-VNC,1
16950798,30172.196,44909.815,43413.240,DN-VNC,1
16952642,71967.419,59411.050,66521.970,DN-VNC,1
16952648,69482.103,63497.441,81723.290,DN-VNC,1
16952665,74921.429,53689.408,57949.562,DN-VNC,1
16952671,70181.055,63579.657,78811.334,DN-VNC,1
16952691,71535.927,60903.168,73235.991,DN-VNC,1
16959698,75492.832,37349.794,61612.706,UNKNOWN,1
16961482,58947.122,42820.252,50412.633,PN-somato,1
16972043,68347.474,72391.653,75827.556,MB-FFN,1
16977881,74526.035,31787.537,47295.795,KC,1
16978882,63222.634,28581.684,43098.047,MB-FFN,1
16985194,70579.622,37751.061,50187.875,PN-somato,1
16987409,44508.826,28863.574,44915.361,MB-FBN,3
16992171,60539.665,49093.320,48893.719,pre-DN-VNC,3
17000062,68962.690,38978.514,43912.170,pre-DN-VNC,3
17012001,24962.737,33326.202,47584.275,UNKNOWN,1
17013073,38001.030,25069.047,37966.915,MBON,2
17013169,27168.674,24146.137,44623.562,LHN,2
17015609,68475.206,72811.790,88325.534,MB-FFN,1
17016974,68983.571,33512.188,38630.778,MBON,2
17019327,51085.917,23426.163,36421.499,CN,2
17022668,63614.574,49109.191,52882.919,DN-VNC,1
17025508,39120.070,57401.567,77118.334,DN-VNC,1
17031293,28563.027,48600.078,51468.757,PN-somato,1
17036132,73350.999,45873.021,49182.382,PN,1
17036160,72721.340,43982.968,49532.565,PN,1
17038587,68655.463,33811.861,53070.581,LHN,2
17047087,81178.635,26779.083,48558.523,LHN,2
17053270,69632.542,61423.688,70743.537,DN-VNC,1
17058350,27553.143,22346.795,42286.895,UNKNOWN,1
17062823,73822.557,66277.455,43573.665,DN-SEZ,0
17067625,75724.405,43268.422,50780.796,pre-DN-VNC,3
17068730,53595.667,53320.794,54026.018,UNKNOWN,1
17075832,73278.744,65211.844,58663.027,DN-VNC,1
17083341,47954.060,37147.957,40462.333,pre-DN-VNC,3
17086412,81146.525,45421.240,59811.769,pre-DN-VNC,3
17087885,58883.795,42884.099,50508.612,DN-SEZ,0
17096642,63008.659,62071.249,64507.938,MB-FFN,1
17102002,51381.939,59224.200,71545.734,DN-VNC,1
17105218,57760.194,41916.707,41505.599,pre-DN-VNC,3
17105842,83407.196,40570.453,53610.392,UNKNOWN,1
17105977,83956.637,44019.167,60445.938,PN-somato,1
17107661,27340.531,41052.260,47295.829,MB-FFN,1
17108278,80176.451,45853.913,51362.033,PN-somato,1
17109286,50964.183,40029.954,41083.621,pre-DN-SEZ,3
17110007,57983.174,46026.236,43119.539,pre-DN-VNC,3
17110024,55949.337,43877.667,46918.024,PN-somato,1
17110189,60200.930,45154.456,47883.090,PN-somato,1
17123466,32630.993,35465.969,49422.513,LHN,2
